path	type	classification	rationale	linked_observations
v2/resources/documentation-guide/catalog/ui-templates.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/catalog/workflows-catalog.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/component-library.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/config.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/displays.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/elements.mdx	mdx	production-rendered	in docs.json	STUB
v2/resources/documentation-guide/component-library/integrators.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/overview.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/scaffolding.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/component-library/wrappers.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/contributing/agent-instructions.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/contributing/contribute-to-the-docs.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/contributing/contributing.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/contributing/git-hooks.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/contributing/local-preview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/contributing/mintlify.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/copy-style/authoring-guide.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/copy-style/authoring-standard.mdx	mdx	production-rendered	in docs.json	STUB
v2/resources/documentation-guide/copy-style/style-guide.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/index.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/component-health.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/content-quality.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/copy-brand.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/data-integration.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/discoverability.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/docs-library/pipelines/governance-compliance.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/documentation-guide.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/documentation-overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/adaptive-architecture.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/ai-features-dg.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/architecture-map.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/features/automations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/contracts-pipeline.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/contributor-tools.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/data-integrations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/docs-features-and-ai-integrations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/feature-map.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/gap-analysis.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/ui-system.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/features/visual-explainer-workflows.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/frameworks/ai-tools-governance.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/component-framework-canonical.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/component-governance.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/content-system.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/content-writing.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/doc-item-model.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/file-placement.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/github-actions.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/page-composition-framework.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/repo-structure.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/research-skill-workflow.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/script-framework.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/frameworks/styles-engineering-guide.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/index.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/policies/agent-governance-framework.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/audit-system-overview.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/cleanup-quarantine-policy.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/component-layout-decisions.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/policies/docs-guide-structure-policy.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/policies/generated-artifact-and-hook-governance.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/governance-index.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/infrastructure-principles.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/ownerless-governance.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/policies/quality-gates.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/root-allowlist-governance.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/script-governance.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/skill-pipeline-map.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/snippets-assets-policy.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/source-of-truth-policy.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/v2-folder-governance.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/policies/workspace-lifecycle-policy.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/repo-ops/config/repo-config-map.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/repo-ops/config/repo-governance-map.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/repo-ops/config/root-governance-map.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/repo-ops/maps/enforcement-map.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/source-of-truth-guide.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/standards/authoring-standard.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/standards/frontmatter.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/standards/naming-conventions.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/standards/voice-and-copy.mdx	mdx	cut-candidate	copy variant; not referenced	LAST_VERIFIED
v2/resources/documentation-guide/standards/voice-rules.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/ai-tools.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/dev-tools.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/lpd-cli.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/lpd-mdx-preview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/reference-maps/badge-map.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/reference-maps/icon-map.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/tooling/snippets-inventory.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/faq.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/glossary.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/resources/guides.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/resources/help-center.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/index.mdx	mdx	production-rendered	tab landing page (referenced via group, not file path)	NOT_IN_DOCS_JSON
v2/resources/knowledge-hub/gateways-vs-orchestrators.mdx	mdx	production-rendered	in docs.json	-
v2/resources/knowledge-hub/livepeer-whitepaper.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/lpt/delegator-dashboard.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/resources/portal.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/resources/references/apis-sdks/apis.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/apis-sdks/pricing-rate-limits.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/apis-sdks/pytrickle-reference.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/apis-sdks/sdks.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/contract-addresses.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/resources/references/go-livepeer/bandwidth-requirements.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/cli-commands.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/cli-reference.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/configuration-flags.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/gpu-support.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/hardware-requirements.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/prometheus-metrics.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/go-livepeer/technical-architecture.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/actors.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/arbitrum-exchanges.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/arbitrum-rpc.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/dashboards.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/livepeer-exchanges.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/model-demand-reference.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/references/network-data/orchestrator-offerings.mdx	mdx	production-rendered	in docs.json	-
v2/resources/references/protocol-parameters.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/resource-hub-terms.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/resources/resources/videos.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/resources/troubleshooting.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/solutions/daydream/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/daydream/community.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/daydream/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/embody/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/embody/community.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/embody/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/frameworks/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/frameworks/community.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/frameworks/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/index.mdx	mdx	production-rendered	tab landing page (referenced via group, not file path)	NOT_IN_DOCS_JSON
v2/solutions/livepeer-studio/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/community.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/access-control/jwt.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/access-control/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/access-control/webhooks.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/analytics/listen-to-events.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/analytics/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/analytics/webhooks.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/update.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/upload-via-url.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/assets/upload.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/multistream/update.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/playback/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/playback/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/create-user.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/get-user.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/remove-user.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/start-egress.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/stop-egress.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/rooms/update-user.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/sessions/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/sessions/get-clip.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/sessions/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/sessions/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/signing-keys/update.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/add-multistream-target.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/create-clip.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/delete-multistream-target.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/get-clip.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/terminate.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/streams/update.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/tasks/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/tasks/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/tasks/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/transcode/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/transcode/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/get-creators-metrics.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/get-public-total-views.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/get-realtime-viewership.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/get-usage-metrics.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/get-viewership-metrics.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/viewership/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/create.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/delete.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/get-all.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/get.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/api-reference/webhooks/update.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/get-started/authentication.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/get-started/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/get-started/studio-cli.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/clip-livestream.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/create-livestream.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/livestream-from-browser.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/multistream.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/optimize-latency.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/playback-livestream.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/stream-health.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/livestream/stream-via-obs.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/player.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/quickstart.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/reference/api.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
