as_of_date,file_path,route_path,cohort,page_kind,doc_type_primary,accuracy_2026_status,accuracy_2026_confidence,accuracy_2026_score,clarity_score,verifiability_score,docs_framework_fit_score,rfp_page_compliance_score,completeness_score,actionability_score,audience_fit_score,machine_readability_score,maintenance_quality_score,human_usefulness_score,agent_usefulness_score,human_band,agent_band,claims_extracted_count,verification_sources_count,source_types_used,source_freshness_oldest_date,source_freshness_latest_date,flags_human,verification_notes
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/get-creators-metrics.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/get-creators-metrics,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/get-public-total-views.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/get-public-total-views,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/get-realtime-viewership.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/get-realtime-viewership,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/get-usage-metrics.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/get-usage-metrics,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/get-viewership-metrics.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/get-viewership-metrics,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/viewership/overview.mdx,/v2/platforms/livepeer-studio/api-reference/viewership/overview,public,reference,reference,provisional,0.15,1.9,2,0.2,3.1,2,0.2,0.5,3.5,4,2,33,38,incomplete_risky,incomplete_risky,1,0,,,,accuracy needs review; thin content; verification required,Verified 0/1 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/create.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/create,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/delete.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/delete,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/get-all.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/get-all,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/get.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/get,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/overview.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/overview,public,reference,reference,provisional,0.15,1.9,2,0.2,3.1,2,0.2,0.5,3.5,4,2,33,38,incomplete_risky,incomplete_risky,1,0,,,,accuracy needs review; thin content; verification required,Verified 0/1 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/api-reference/webhooks/update.mdx,/v2/platforms/livepeer-studio/api-reference/webhooks/update,public,api_reference_stub,reference,provisional,0.15,1.9,2,1.6,4.1,3.2,3.2,2.5,3.5,4.8,2,53,55,usable_needs_work,usable_needs_work,0,0,,,,accuracy needs review; thin content; api reference stub,No extractable claims found; provisional status as of 2026-02-23.
2026-02-23,v2/platforms/livepeer-studio/client-use-cases.mdx,/v2/platforms/livepeer-studio/client-use-cases,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.2,3,2.8,3,0.5,3.5,3.4,1.4,47,45,incomplete_risky,incomplete_risky,3,0,,,,accuracy needs review; missing description; verification required,Verified 0/3 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/get-started/authentication.mdx,/v2/platforms/livepeer-studio/get-started/authentication,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,3.9,4.4,2.9,3.5,4.4,2,62,57,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/get-started/overview.mdx,/v2/platforms/livepeer-studio/get-started/overview,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.4,2.9,3.2,1.6,2.8,3.5,4.4,2,50,49,usable_needs_work,incomplete_risky,4,0,,,,accuracy needs review; thin content; verification required,Verified 0/4 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/get-started/studio-cli.mdx,/v2/platforms/livepeer-studio/get-started/studio-cli,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.6,2.9,3.4,1.6,3.8,3.5,4.4,2,53,52,usable_needs_work,usable_needs_work,3,0,,,,accuracy needs review; thin content; verification required,Verified 0/3 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livepeer-studio.mdx,/v2/platforms/livepeer-studio/livepeer-studio,public,content_explanation,explanation,provisional,0.15,1.9,1.5,0.2,2.4,1.9,0,0.8,3.5,3.6,2,30,34,incomplete_risky,incomplete_risky,1,0,,,,accuracy needs review; thin content; verification required,Verified 0/1 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/clip-livestream.mdx,/v2/platforms/livepeer-studio/livestream/clip-livestream,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1,3.5,3.7,4.4,2,3.5,4.4,2,62,59,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/create-livestream.mdx,/v2/platforms/livepeer-studio/livestream/create-livestream,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.6,2.9,3.7,3.4,3,3.5,4.4,2,59,56,usable_needs_work,usable_needs_work,6,0,,,,accuracy needs review; verification required,Verified 0/6 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/livestream-from-browser.mdx,/v2/platforms/livepeer-studio/livestream/livestream-from-browser,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,4,3.4,4.4,3.5,4.4,2,63,58,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/multistream.mdx,/v2/platforms/livepeer-studio/livestream/multistream,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1.4,3.5,3.7,3.4,2.8,3.5,4.4,2,62,59,usable_needs_work,usable_needs_work,2,0,,,,accuracy needs review; verification required,Verified 0/2 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/optimize-latency.mdx,/v2/platforms/livepeer-studio/livestream/optimize-latency,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,3.9,4.4,2.8,3.5,4.4,2,63,58,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/overview.mdx,/v2/platforms/livepeer-studio/livestream/overview,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.6,3.5,3.5,4.4,1.2,3.5,4.4,2,59,56,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/playback-livestream.mdx,/v2/platforms/livepeer-studio/livestream/playback-livestream,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,4,3.4,4.3,3.5,4.4,2,64,58,usable_needs_work,usable_needs_work,9,0,,,,accuracy needs review; verification required,Verified 0/9 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/stream-health.mdx,/v2/platforms/livepeer-studio/livestream/stream-health,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1,3.5,3.5,4.4,1.2,3.5,4.4,2,59,57,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/livestream/stream-via-obs.mdx,/v2/platforms/livepeer-studio/livestream/stream-via-obs,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,3.7,3.4,2.8,3.5,4.4,2,60,56,usable_needs_work,usable_needs_work,3,0,,,,accuracy needs review; verification required,Verified 0/3 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/overview.mdx,/v2/platforms/livepeer-studio/overview,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1.4,3.5,3.5,4.4,1.2,3.5,4.4,2,60,59,usable_needs_work,usable_needs_work,9,0,,,,accuracy needs review; verification required,Verified 0/9 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/player.mdx,/v2/platforms/livepeer-studio/player,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,3.5,3.4,2,3.5,4.4,2,57,55,usable_needs_work,usable_needs_work,11,0,,,,accuracy needs review; verification required,Verified 0/11 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/quickstart.mdx,/v2/platforms/livepeer-studio/quickstart,public,tutorial,tutorial,provisional,0.15,1.9,4.2,0.4,4.7,4.2,4.4,4.5,3.5,4.4,2,70,63,good,usable_needs_work,7,0,,,,accuracy needs review; verification required,Verified 0/7 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/reference/api.mdx,/v2/platforms/livepeer-studio/reference/api,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1,2.9,3.5,3.4,2,3.5,4.4,2,57,55,usable_needs_work,usable_needs_work,6,0,,,,accuracy needs review; verification required,Verified 0/6 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/reference/managing-projects.mdx,/v2/platforms/livepeer-studio/reference/managing-projects,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,3.5,3.4,2,3.5,4.4,2,57,54,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/reference/overview.mdx,/v2/platforms/livepeer-studio/reference/overview,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,3.5,3.4,2,3.5,4.4,2,57,54,usable_needs_work,usable_needs_work,6,0,,,,accuracy needs review; verification required,Verified 0/6 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/reference/sdks.mdx,/v2/platforms/livepeer-studio/reference/sdks,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1.4,2.9,3.5,3.4,2,3.5,4.4,2,58,57,usable_needs_work,usable_needs_work,4,0,,,,accuracy needs review; verification required,Verified 0/4 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/encrypted-assets.mdx,/v2/platforms/livepeer-studio/video-on-demand/encrypted-assets,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.4,2.4,3.3,3,2.4,3.5,4,2,52,49,usable_needs_work,incomplete_risky,4,0,,,,accuracy needs review; verification required,Verified 0/4 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/overview.mdx,/v2/platforms/livepeer-studio/video-on-demand/overview,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1,3.5,3.3,3.4,1.2,3.5,4.4,2,56,55,usable_needs_work,usable_needs_work,8,0,,,,accuracy needs review; verification required,Verified 0/8 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/playback-asset.mdx,/v2/platforms/livepeer-studio/video-on-demand/playback-asset,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.4,2.9,3.2,1.6,2.8,3.5,4.4,2,50,49,usable_needs_work,incomplete_risky,2,0,,,,accuracy needs review; thin content; verification required,Verified 0/2 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/thumbnails-vod.mdx,/v2/platforms/livepeer-studio/video-on-demand/thumbnails-vod,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,3.7,3.4,3,3.5,4.4,2,60,56,usable_needs_work,usable_needs_work,8,0,,,,accuracy needs review; verification required,Verified 0/8 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/transcode-video.mdx,/v2/platforms/livepeer-studio/video-on-demand/transcode-video,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1,3.5,3.8,4.4,2.7,3.5,4.4,2,63,60,usable_needs_work,usable_needs_work,2,0,,,,accuracy needs review; verification required,Verified 0/2 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/livepeer-studio/video-on-demand/upload-asset.mdx,/v2/platforms/livepeer-studio/video-on-demand/upload-asset,public,content_explanation,explanation,provisional,0.15,1.9,3.5,0.4,2.9,2.9,1.2,2,3.5,4.4,2,46,47,incomplete_risky,incomplete_risky,4,0,,,,accuracy needs review; thin content; verification required,Verified 0/4 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/portal.mdx,/v2/platforms/portal,public,content_explanation,explanation,provisional,0.15,1.9,2,0.2,2,1.6,1.3,0.5,2.7,3.6,2,32,35,incomplete_risky,incomplete_risky,6,0,,,,accuracy needs review; todo marker; incomplete; verification required,Verified 0/6 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/product-hub.mdx,/v2/platforms/product-hub,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.4,3.5,3.6,5,0.8,3.5,4.4,2,59,56,usable_needs_work,usable_needs_work,12,0,,,,accuracy needs review; verification required,Verified 0/12 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/introduction/streamplace-architecture.mdx,/v2/platforms/streamplace/introduction/streamplace-architecture,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,3.7,4.4,2,3.5,4.4,2,60,56,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/introduction/streamplace-funding-model.mdx,/v2/platforms/streamplace/introduction/streamplace-funding-model,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.2,3.5,3.7,4.4,2,3.5,4.4,2,60,56,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/introduction/streamplace-guide.mdx,/v2/platforms/streamplace/introduction/streamplace-guide,public,how_to,how_to,provisional,0.15,1.9,4.2,0.2,3.3,3.7,4.4,2,3.5,4.4,2,60,56,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/introduction/streamplace-integration.mdx,/v2/platforms/streamplace/introduction/streamplace-integration,public,how_to,how_to,provisional,0.15,1.9,4.2,0.2,4.7,4.2,4.4,4.6,3.5,4.4,2,69,62,usable_needs_work,usable_needs_work,5,0,,,,accuracy needs review; verification required,Verified 0/5 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/introduction/streamplace-provenance.mdx,/v2/platforms/streamplace/introduction/streamplace-provenance,public,content_explanation,explanation,provisional,0.15,1.9,4.2,0.6,3.5,4,4.4,3.6,3.5,4.4,2,65,60,usable_needs_work,usable_needs_work,7,0,,,,accuracy needs review; verification required,Verified 0/7 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
2026-02-23,v2/platforms/streamplace/overview.mdx,/v2/platforms/streamplace/overview,public,content_explanation,explanation,provisional,0.15,1.9,4.2,1.4,3.5,3.3,3.4,1.2,3.5,4.4,2,57,57,usable_needs_work,usable_needs_work,2,0,,,,accuracy needs review; verification required,Verified 0/2 extracted claim(s) as of 2026-02-23. Tier 2 source fetch degraded (1 error(s)); provisional fallbacks may remain.
